fuente_pdf,pagina_aprox,sector,fondo_documental,unidad_productora,fraccion_documental,codigo_serie,serie_documental,tipo_documento,valor_serie,retencion_ag,retencion_ap,retencion_oaa,retencion_total,valoracion_decision,valoracion_destino,valoracion_momento,valoracion_justifica,hash_fila
anexo2_layout.txt,210,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),UPRE,UPRE/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,2,4,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c83b87d7af3986c9d3e341d42b0da88a6eb97b14a8564bafbf63bfdd4577b053
anexo2_layout.txt,211,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASEG,ASEG/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6da1601fc00f5e298177220f24a7865a7f4adbd6a2b0543901eba241078cad1a
anexo2_layout.txt,212,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),,ACTAS,DE SESIONES,DE SESIONES,TEMPORAL,3,0,7,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,9845709d3f8d7dc4060bddf55b3790efaeab5fcbf247be84c2f43b8e7dcc45aa
anexo2_layout.txt,214,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),APAD,APAD/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d27bab3d9960b5b14bbdbee222fe3462b7abcc4612db38d03df058beae627cbd
anexo2_layout.txt,215,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COGE,COGE/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,dd43515759a68d1246d64feeeabed1323f881f72a4b3847e75acfa596e3342cd
anexo2_layout.txt,216,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GERI,GERI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,015f5dcf4b7ecf6856689b3784c7bbda6dc628dc50afefbc0c2fbe0dbf6b2f5d
anexo2_layout.txt,217,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLAR,PLAR/01,EXPEDIENTES DE RIESGOS,EXPEDIENTES DE RIESGOS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5fa8b1d7ae09bcb549cca60e719cedaf29dc19fb92ddbf4d13be0964e85ac310
anexo2_layout.txt,217,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLAR,PLAR/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,9580ea5e93c09d00ce6711ceb7e38bf8124c80799142755d173bfccd9ce331d2
anexo2_layout.txt,218,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ESER,ESER/01,ESTUDIOS FINANCIEROS ACTUARIALES,ESTUDIOS FINANCIEROS ACTUARIALES,PERMANENTE,8,0,22,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,0399307db6d5533bf422e039e732b556331c318a99adfe30af00897241124cf5
anexo2_layout.txt,218,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ESER,ESER/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,0700138a96bc6ce0f0d1682a052d36ad25859010b391b6558b973b8dc2297596
anexo2_layout.txt,219,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),TECN,TECN/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,3,0,7,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c30b4af7e371d89c33008b1e60d242c224afc7242880f0d82afc0110bfa50d07
anexo2_layout.txt,220,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ADDA,ADDA/01,EXPEDIENTES DE TRANSFERENCIA DE DATOS,EXPEDIENTES DE TRANSFERENCIA DE DATOS,TEMPORAL,5,0,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4ee6234b5c6d1674184ef0bcf256f802c4077c6bb5ff1371c776c15874168aa4
anexo2_layout.txt,220,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ADDA,ADDA/02,INFORMES TECNICOS,INFORMES TECNICOS,TEMPORAL,2,0,10,12,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5ad066d92a414a0d35229c26a96328c6aa121e398b1bdfc15c475d0e423c2df9
anexo2_layout.txt,220,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ADDA,ADDA/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,81ab72a983c3dd68e91121bb7d875448254566d1f71f9bb3213f25e22586be07
anexo2_layout.txt,221,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PROD,PROD/01,ESTUDIOS DE MERCADOS DE SEGUROS,ESTUDIOS DE MERCADOS DE SEGUROS,TEMPORAL,5,0,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,50e1114899bff24fd2cc23ff1ae1fceeaf2d244cfa004fdfd38d71d8d13517fb
anexo2_layout.txt,221,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PROD,PROD/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,28f720145a61477dfceb3cd5d94919982adaf082f7c9fb227f6162a56f184f19
anexo2_layout.txt,222,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),NOPA,NOPA/01,INSTRUMENTOS DE GESTION DE CALIDAD,INSTRUMENTOS DE GESTION DE CALIDAD,TEMPORAL,5,0,15,20,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,2f49d1aabd12b861aca24fba0b4a0674796005e4dfe58b94caf701bc12199cf3
anexo2_layout.txt,222,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),NOPA,NOPA/02,INFORMES TECNICOS-LEGALES,INFORMES TECNICOS-LEGALES,TEMPORAL,2,0,13,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,84363828456fb67a91fcf8d928ad053df7bfa4a4510155af98dbccd988b23fc6
anexo2_layout.txt,222,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),NOPA,NOPA/03,REGISTROS DE GESTION DE CALIDAD,REGISTROS DE GESTION DE CALIDAD,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5b8d1a2c768ed43da65ba1f3a70c9accee3e90ad5a03fd0d65364bbe2b9d5298
anexo2_layout.txt,222,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),NOPA,NOPA/04,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,29068a5a02187508329566f90ade9a6c691bb1b32feab615b449545eaf7ab4e6
anexo2_layout.txt,223,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),AUAS,AUAS/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,31465698b7f96879860b0f231866f0b9697b9bc9f0a1ef2e434f4bb8c9a82544
anexo2_layout.txt,224,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),VPAS,VPAS/01,INDICADORES DE AUDITORIA,INDICADORES DE AUDITORIA,TEMPORAL,2,0,10,12,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,71b3067698e51e8abc6be9c3a8652234951b0a2f29779f710e0d43d194810ec2
anexo2_layout.txt,224,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),VPAS,VPAS/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,0b01d5ed9994eafe1718910fe28d75dd39f5c3c6e0e7bf2e9c1a5bda0d665f6f
anexo2_layout.txt,225,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CORF,CORF/01,BOLETINES DE RECAUDACION Y FISCALIZACION,BOLETINES DE RECAUDACION Y FISCALIZACION,TEMPORAL,2,0,13,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,8e9b335156ca392fb9a72c39e4b6adf605e9ba3eed875d92d9c270e91d6b5565
anexo2_layout.txt,225,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CORF,CORF/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,79fec14d5bed7d57d260bfae45e622b7c950752849f78ab75113aa15b660a72e
anexo2_layout.txt,226,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GFIN,GFIN/01,EXPEDIENTES DE CONVENIOS,EXPEDIENTES DE CONVENIOS,PERMANENTE,5,0,25,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,cfc801b902295bc31453dc8b6b3ff5b693923003120f9047853029e433557075
anexo2_layout.txt,226,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GFIN,GFIN/02,EXPEDIENTES DE SEGUIMIENTO DE CONVENIOS,EXPEDIENTES DE SEGUIMIENTO DE CONVENIOS,TEMPORAL,5,0,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,aa7297e3d24bfb489fce0400c8c9cb46affdbea28b59199b8bb26e611861afca
anexo2_layout.txt,226,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GFIN,GFIN/03,EXPEDIENTES DE SEGUIMIENTO DE CONTRATOS,EXPEDIENTES DE SEGUIMIENTO DE CONTRATOS,TEMPORAL,5,0,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,7e23f49f38284735d39284aa45b6327fe1714e07218ccd1a3703da46e3b6622d
anexo2_layout.txt,226,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GFIN,GFIN/04,EXPEDIENTES DE SEGUIMIENTO DE ACUERDOS,EXPEDIENTES DE SEGUIMIENTO DE ACUERDOS,TEMPORAL,5,0,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e9518b2aba01dc5ca90737396788f2366c3021d43b4793c397ed01cbe41008ae
anexo2_layout.txt,226,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GFIN,GFIN/05,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,12677c83828bad75f775e91680899e029de93f6f6bc0820ff8f5e26933f5976e
anexo2_layout.txt,227,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ACCO,ACCO/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,59ecb8fa9ea49e0219bd7268f565187feaf143b7a9c7babcdd95a511d00a9567
anexo2_layout.txt,228,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ARSF,ARSF/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,2944ea3950067d438745f7f80736b5cd3c36680fb1665185a8ce482ece71cf9b
anexo2_layout.txt,229,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLAS,PLAS/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,28,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,015e881ea551ed7fa17f26baa08d83fabebdef8abeef920abd83b18baa54fbc9
anexo2_layout.txt,229,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLAS,PLAS/02,ACTAS,ACTAS,TEMPORAL,2,0,13,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5431cae577bb718c12009eb19c54a452d8b78c3c78b89e5c4c11247ce6518c05
anexo2_layout.txt,229,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLAS,PLAS/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,7381be24074fcf1de97fb439bc07158eac75e0c23f3ace05ce4df2668e2db7a4
anexo2_layout.txt,230,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CANA,CANA/01,ACTAS,ACTAS,TEMPORAL,2,0,13,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,760c8f07c639e15074ecba13bfd3ec04d6f57aba8442fe78b6346548a785e2f0
anexo2_layout.txt,230,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CANA,CANA/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,785b75d88bfaeeca135cafc6575e3fae039569a145550b204b0fab6e92e17eac
anexo2_layout.txt,231,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ATCL,ATCL/01,AFILIACIONES AL SEGURO DE ACCIDENTES,AFILIACIONES AL SEGURO DE ACCIDENTES,TEMPORAL,10,0,15,25,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,91e1bfe4bec4cd2d7698ed143646d7c2a1879582f4f054e68a15da12fc64a64d
anexo2_layout.txt,231,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ATCL,ATCL/02,ACTAS,ACTAS,TEMPORAL,2,0,10,12,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,368e8a041d3d392aea02884c82f0056e315634d06aac2d48d0fe8304026544e1
anexo2_layout.txt,231,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ATCL,ATCL/03,EXPEDIENTES DE SINIESTROS DEL SEGURO DE ACCIDENTES,EXPEDIENTES DE SINIESTROS DEL SEGURO DE ACCIDENTES,TEMPORAL,3,0,7,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a688352220e2564342240b9010b824d4f7718e611ab205b184e76c7d8ad2b7a6
anexo2_layout.txt,231,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ATCL,ATCL/04,AFILIACIONES AL SEGURO DE ACCIDENTES DEL PESCADOR,AFILIACIONES AL SEGURO DE ACCIDENTES DEL PESCADOR,TEMPORAL,3,0,7,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1f66e2ab0a87b6bfeed85c93997a1d84ba42716c2021811e30fea6e559010cb2
anexo2_layout.txt,231,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ATCL,ATCL/05,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b948812010779e0f9daa6cfac079417acd230be82e074ede3fcfa17f9e2f485a
anexo2_layout.txt,232,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SUAS,SUAS/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,25,27,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,fb7cc91df63d70a3c3f4218c2df45f52b2d45932ab62658bc6ac7540ff6747ef
anexo2_layout.txt,232,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SUAS,SUAS/02,LIQUIDACIONES DE BENEFICIOS SOCIALES DE ARTISTAS,LIQUIDACIONES DE BENEFICIOS SOCIALES DE ARTISTAS,TEMPORAL,10,0,5,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,618c05c11639d7d71e83e0f05394ba243263dbeec1360903078165dd7423fdb0
anexo2_layout.txt,232,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SUAS,SUAS/03,ACTAS,ACTAS,TEMPORAL,2,0,10,12,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b694eef7324dd7d717ba23a80b70c9eb89f3c1e9d733ff6a32b94f1250c13d44
anexo2_layout.txt,232,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SUAS,SUAS/04,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6365ea7d039642c27152632a42895d18df727d8f58e5d31170114b4642c45f73
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/01,EXPEDIENTES DE VERIFICACIONES,EXPEDIENTES DE VERIFICACIONES,PERMANENTE,3,0,27,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,21f4fd1167e73f55bd98b5b652a3d89d0c69f469fdf9d27540ecd3f389239982
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/02,EXPEDIENTES DE CONTROL POSTERIOR Y FISCALIZACION,EXPEDIENTES DE CONTROL POSTERIOR Y FISCALIZACION,PERMANENTE,3,0,27,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,c38776dbf66412f998f53fa15351eeba0da544e22395c07e97a47413c619cf6b
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/03,EXPEDIENTES DE AUDITORIAS,EXPEDIENTES DE AUDITORIAS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e0e7e6ed93c7023ee0ab2094e04bbf98e7443891502829cf62d59ca35fc4f0a7
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/04,ACREDITACIONES COMPLEMENTARIAS,ACREDITACIONES COMPLEMENTARIAS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d4c13d5a3ebb685346322357e118f14d5200ed4bb0128777a80e43cc0e020d39
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/05,ACTUALIZACIONES DE DATOS,ACTUALIZACIONES DE DATOS,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,330ef57f56756f1ec61309a01a8d78787e937dde62a4d9394fa0f8bb3fd966de
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/06,EXPEDIENTES DE INTERCAMBIOS PRESTACIONALES,EXPEDIENTES DE INTERCAMBIOS PRESTACIONALES,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,cfbf95e273d8c66211140ae9be4d2d2aae7ec58b452b3221175f3177369b071b
anexo2_layout.txt,233,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),OASE,OASE/07,AUTORIZACIONES PARA ATENCIÓN MEDICA EXTRAINSTITUCIONAL,AUTORIZACIONES PARA ATENCIÓN MEDICA EXTRAINSTITUCIONAL,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5e1a4249bafa6790ec1373403caaed0121f78fa964413478e33f0d186cfc6cb6
